alignment,beat,contributory_cause,device_condition,dooring,dow,first_crash_type,hit_and_run,hour,injuries_fatal,injuries_incapacitating,injuries_no_indication,injuries_non_incapacitating,injuries_reported_not_evident,intersection_related,lane_count,latitude,lighting_condition,longitude,month,most_severe_injury,num_units,posted_speed_limit,road_defect,roadway_surface_cond,street,traffic_control_device,trafficway_type,weather_condition,work_zone,year,i
straight_and_level,1624,failing_to_yield_right-of-way,no_controls,1,4,pedalcyclist,0,14,0,0,2,0,0,0,4,41.96034469,daylight,-87.769469584,11,no_indication_of_injury,2,30,unknown,unknown,W MONTROSE AVE,no_controls,divided_-_w/median_(not_raised),unknown,0,2016,130090
straight_and_level,311,failing_to_yield_right-of-way,functioning_properly,0,3,turning,0,21,0,0,0,3,0,1,4,41.780097846,"darkness,_lighted_road",-87.630076884,11,nonincapacitating_injury,2,30,no_defects,wet,W 63RD ST,traffic_signal,not_divided,cloudy/overcast,0,2016,41038
straight_and_level,1232,unable_to_determine,no_controls,0,4,turning,0,19,0,0,2,0,0,0,2,41.876641871,"darkness,_lighted_road",-87.656284999,11,no_indication_of_injury,2,30,no_defects,dry,W VAN BUREN ST,traffic_signal,divided_-_w/median_(not_raised),clear,0,2016,42642
straight_and_level,2531,not_applicable,no_controls,0,6,parked_motor_vehicle,1,2,0,0,1,0,0,0,1,41.903957666,darkness,-87.771640064,11,no_indication_of_injury,2,30,no_defects,dry,N MONITOR AVE,no_controls,not_divided,clear,0,2016,35556
straight_and_level,2411,improper_overtaking/passing,functioning_properly,0,5,parked_motor_vehicle,1,20,0,0,3,0,0,0,1,42.011483002,"darkness,_lighted_road",-87.690303513,11,no_indication_of_injury,3,25,no_defects,dry,W FITCH AVE,stop_sign/flasher,one-way,clear,0,2016,34320
straight_and_level,1613,failing_to_yield_right-of-way,functioning_properly,0,4,turning,0,7,0,0,2,0,0,1,2,41.975694886,daylight,-87.792867345,11,no_indication_of_injury,2,30,no_defects,dry,N NATOMA AVE,stop_sign/flasher,not_divided,clear,0,2016,50914
straight_and_level,111,unable_to_determine,functioning_properly,0,3,pedalcyclist,0,9,0,0,2,0,0,0,3,41.886707555,daylight,-87.627883478,11,no_indication_of_injury,2,30,no_defects,dry,E WACKER DR,traffic_signal,divided_-_w/median_(not_raised),clear,0,2016,130084
straight_and_level,1031,not_applicable,no_controls,0,2,parked_motor_vehicle,1,15,0,0,1,0,0,0,2,41.834649314,daylight,-87.720489825,11,no_indication_of_injury,2,25,no_defects,unknown,S AVERS AVE,no_controls,not_divided,unknown,0,2016,53478
straight_and_level,231,unable_to_determine,no_controls,0,2,sideswipe_same_direction,0,10,0,0,2,0,0,0,2,41.794877309,daylight,-87.618290437,11,no_indication_of_injury,2,30,no_defects,dry,E GARFIELD BLVD,no_controls,not_divided,clear,0,2016,29258
straight_and_level,2011,exceeding_authorized_speed_limit,functioning_properly,0,1,rear_end,1,7,0,0,3,0,0,0,4,41.990290027,dawn,-87.706541083,11,no_indication_of_injury,3,30,no_defects,dry,W PETERSON AVE,traffic_signal,not_divided,clear,0,2016,55761
straight_and_level,834,unable_to_determine,functioning_properly,0,2,rear_end,0,13,0,0,2,0,0,0,4,41.740507065,daylight,-87.714169916,11,no_indication_of_injury,2,25,no_defects,dry,S LAWNDALE AVE,railroad_crossing_gate,divided_-_w/median_(not_raised),clear,0,2016,32690
straight_and_level,2411,improper_backing,no_controls,0,3,parked_motor_vehicle,1,13,0,0,3,0,1,0,1,42.019375918,daylight,-87.684747795,11,"reported,_not_evident",2,15,no_defects,dry,W HOWARD ST,no_controls,parking_lot,clear,0,2016,49100
straight_and_level,832,following_too_closely,no_controls,0,3,rear_end,0,15,0,0,2,0,0,0,2,41.764829712,daylight,-87.682081318,11,no_indication_of_injury,2,30,no_defects,dry,W 71ST ST,stop_sign/flasher,divided_-_w/median_(not_raised),clear,0,2016,38480
straight_and_level,711,disregarding_traffic_signals,functioning_properly,0,5,angle,1,12,0,0,2,2,0,1,2,41.787247455,daylight,-87.631801337,11,nonincapacitating_injury,2,30,no_defects,dry,S WELLS ST,traffic_signal,other,clear,0,2016,55922
straight_and_level,1933,failing_to_yield_right-of-way,functioning_properly,0,0,sideswipe_same_direction,0,15,0,0,2,0,0,1,2,41.939798991,daylight,-87.654236621,11,no_indication_of_injury,2,30,no_defects,dry,W BELMONT AVE,traffic_signal,divided_-_w/median_(not_raised),clear,0,2016,37360
straight_and_level,2411,not_applicable,no_controls,0,6,parked_motor_vehicle,1,7,0,0,1,0,0,0,1,42.013675776,darkness,-87.704070734,11,no_indication_of_injury,2,25,no_defects,dry,W CHASE AVE,no_controls,not_divided,clear,0,2016,39643
straight_and_level,122,improper_turning/no_signal,functioning_properly,0,2,turning,0,7,0,0,4,0,0,1,4,41.880735175,daylight,-87.636662843,11,no_indication_of_injury,2,30,no_defects,dry,W MONROE ST,traffic_signal,one-way,clear,0,2016,31308
straight_and_level,433,unable_to_determine,functioning_properly,0,5,rear_end,0,18,0,0,2,0,0,1,2,41.648139076,"darkness,_lighted_road",-87.545273643,11,no_indication_of_injury,2,30,no_defects,dry,S BRAINARD AVE,stop_sign/flasher,divided_-_w/median_(not_raised),clear,0,2016,31833
straight_and_level,324,unable_to_determine,no_controls,0,0,parked_motor_vehicle,1,10,0,0,1,0,0,0,2,41.762470721,daylight,-87.592517221,11,no_indication_of_injury,2,30,no_defects,dry,E 73RD ST,no_controls,not_divided,clear,0,2016,27407
straight_and_level,1432,unable_to_determine,functioning_properly,0,0,rear_end,0,17,0,0,2,0,0,1,4,41.932231172,"darkness,_lighted_road",-87.687739897,11,no_indication_of_injury,2,30,no_defects,dry,N WESTERN AVE,traffic_signal,not_divided,clear,0,2016,31355
straight_and_level,1824,failing_to_yield_right-of-way,functioning_properly,0,6,angle,0,2,0,0,2,0,0,1,4,41.904014776,"darkness,_lighted_road",-87.630135718,11,no_indication_of_injury,2,30,no_defects,dry,N DEARBORN ST,traffic_signal,not_divided,clear,0,2016,42980
straight_and_level,1123,failing_to_yield_right-of-way,no_controls,0,0,angle,0,13,0,0,2,0,0,0,2,41.881927772,daylight,-87.711184166,11,no_indication_of_injury,2,30,no_defects,dry,N HOMAN BLVD,no_controls,one-way,clear,0,2016,37679
straight_and_level,1824,improper_turning/no_signal,no_controls,0,3,parked_motor_vehicle,1,7,0,0,1,0,0,0,1,41.902284347,daylight,-87.626958389,11,no_indication_of_injury,2,0,no_defects,dry,E CEDAR ST,no_controls,parking_lot,clear,0,2016,44908
straight_and_level,412,unable_to_determine,functioning_properly,0,1,sideswipe_same_direction,0,15,0,0,5,0,0,0,4,41.737511108,daylight,-87.566175137,11,no_indication_of_injury,2,30,no_defects,dry,S YATES BLVD,traffic_signal,not_divided,clear,0,2016,40838
straight_and_level,1233,unable_to_determine,no_controls,0,1,turning,0,7,0,0,3,0,0,0,4,41.858464717,daylight,-87.685665317,11,no_indication_of_injury,2,30,no_defects,dry,S WESTERN AVE,no_controls,divided_-_w/median_(not_raised),clear,0,2016,32067
straight_and_level,1822,driving_on_wrong_side/wrong_way,no_controls,0,6,parked_motor_vehicle,0,11,0,0,1,0,0,0,1,41.910660831,daylight,-87.654115668,11,no_indication_of_injury,2,0,no_defects,dry,N KINGSBURY ST,no_controls,parking_lot,clear,0,2016,28697
straight_and_level,1624,following_too_closely,no_controls,0,3,rear_end,0,12,0,0,2,0,0,0,2,41.960419739,daylight,-87.763353406,11,no_indication_of_injury,2,30,no_defects,dry,W MONTROSE AVE,no_controls,divided_-_w/median_(not_raised),clear,0,2016,37416
straight_and_level,1631,following_too_closely,functioning_properly,0,2,rear_end,1,16,0,0,2,0,0,0,2,41.943415205,daylight,-87.828720717,11,no_indication_of_injury,2,30,no_defects,dry,W FOREST PRESERVE AVE,traffic_signal,not_divided,clear,0,2016,38115
straight_and_level,1624,unable_to_determine,no_controls,0,3,angle,0,12,0,0,2,0,0,0,2,41.957968695,daylight,-87.757153477,11,no_indication_of_injury,2,30,no_defects,wet,N LARAMIE AVE,no_controls,not_divided,rain,0,2016,38040
straight_and_level,524,improper_turning/no_signal,functioning_properly,0,1,turning,0,18,0,0,2,0,0,0,4,41.67743887,darkness,-87.661236027,11,no_indication_of_injury,2,30,no_defects,dry,S ASHLAND AVE,traffic_signal,one-way,clear,0,2016,34625
straight_and_level,713,improper_turning/no_signal,no_controls,0,3,fixed_object,0,19,0,0,2,0,0,1,2,41.779450043,"darkness,_lighted_road",-87.658113932,11,no_indication_of_injury,1,30,unknown,dry,W 63RD ST,no_controls,not_divided,clear,0,2016,50333
straight_and_level,321,distraction_-_from_inside_vehicle,functioning_properly,0,5,rear_end,0,8,0,0,2,0,0,0,2,41.766124974,daylight,-87.591325592,11,no_indication_of_injury,2,30,no_defects,dry,E 71ST ST,traffic_signal,not_divided,clear,0,2016,47732
straight_and_level,331,following_too_closely,no_controls,0,3,rear_end,0,16,0,0,1,1,0,0,2,41.771641127,dusk,-87.566742359,11,nonincapacitating_injury,2,45,no_defects,wet,S SOUTH SHORE DR,no_controls,not_divided,rain,0,2016,32362
straight_and_level,1221,following_too_closely,functioning_properly,0,2,rear_end,0,7,0,0,1,1,0,0,2,41.895485336,daylight,-87.702180289,11,nonincapacitating_injury,2,30,no_defects,dry,W CHICAGO AVE,traffic_signal,not_divided,clear,0,2016,49233
straight_and_level,714,unable_to_determine,functioning_properly,0,4,turning,1,8,0,0,2,0,0,1,2,41.786654178,daylight,-87.664539158,11,no_indication_of_injury,2,30,unknown,dry,S ASHLAND AVE,traffic_signal,not_divided,unknown,0,2016,56496
straight_and_level,1224,disregarding_stop_sign,functioning_properly,0,2,angle,0,20,0,0,2,0,0,1,3,41.884498759,darkness,-87.648548759,11,no_indication_of_injury,2,30,no_defects,dry,W RANDOLPH ST,stop_sign/flasher,one-way,clear,0,2016,29239
straight_and_level,2211,following_too_closely,functioning_properly,0,3,rear_end,0,8,0,0,2,0,0,0,4,41.698957928,daylight,-87.701232209,11,no_indication_of_injury,2,30,no_defects,wet,S KEDZIE AVE,traffic_signal,not_divided,rain,0,2016,50690
"curve,_level",2212,failing_to_reduce_speed_to_avoid_crash,functioning_properly,0,5,turning,0,20,0,0,2,0,0,1,2,41.706723578,"darkness,_lighted_road",-87.656194541,11,no_indication_of_injury,2,30,no_defects,dry,S VINCENNES AVE,traffic_signal,divided_-_w/median_(not_raised),clear,0,2016,36353
straight_and_level,1231,failing_to_yield_right-of-way,functioning_properly,0,5,angle,1,14,0,0,2,0,0,1,3,41.875284201,daylight,-87.666754902,11,no_indication_of_injury,2,30,no_defects,dry,W CONGRESS PKWY,traffic_signal,one-way,clear,0,2016,30994
straight_and_level,812,unable_to_determine,no_controls,0,5,sideswipe_same_direction,0,0,0,0,2,0,0,0,2,41.778032283,"darkness,_lighted_road",-87.767684736,11,no_indication_of_injury,3,25,no_defects,dry,S MONITOR AVE,no_controls,divided_-_w/median_(not_raised),clear,0,2016,24968
straight_and_level,512,unable_to_determine,no_controls,0,6,parked_motor_vehicle,1,3,0,0,1,0,0,0,2,41.703544863,"darkness,_lighted_road",-87.60375162,11,no_indication_of_injury,2,30,unknown,dry,S CORLISS AVE,no_controls,not_divided,clear,0,2016,56518
straight_and_level,2022,improper_lane_usage,functioning_properly,0,0,turning,0,19,0,0,2,0,0,1,5,41.985242129,"darkness,_lighted_road",-87.655389118,11,no_indication_of_injury,2,0,no_defects,dry,N SHERIDAN RD,traffic_signal,not_divided,clear,0,2016,42186
straight_and_level,2514,unable_to_determine,no_controls,0,6,parked_motor_vehicle,1,6,0,0,1,0,0,0,1,41.936630601,unknown,-87.768714232,11,no_indication_of_injury,2,20,unknown,unknown,N MAJOR AVE,no_controls,divided_-_w/median_(not_raised),unknown,0,2016,34649
straight_and_level,1831,unable_to_determine,functioning_properly,0,3,turning,0,5,0,0,2,0,0,0,4,41.889634253,"darkness,_lighted_road",-87.6297443,11,no_indication_of_injury,2,30,no_defects,dry,N DEARBORN ST,traffic_signal,one-way,clear,0,2016,51365
straight_and_level,123,not_applicable,no_controls,0,3,rear_end,0,13,0,0,2,0,0,0,4,41.87257647,daylight,-87.627695368,12,no_indication_of_injury,2,35,no_defects,dry,S STATE ST,no_controls,divided_-_w/median_barrier,clear,0,2016,51457
straight_and_level,1215,unable_to_determine,functioning_properly,0,4,turning,0,5,0,0,3,0,0,1,2,41.892790071,dusk,-87.65772054,12,no_indication_of_injury,2,25,no_defects,dry,N OGDEN AVE,traffic_signal,divided_-_w/median_(not_raised),clear,0,2016,34987
straight_and_level,1213,following_too_closely,no_controls,0,6,rear_end,0,17,0,0,4,0,0,0,2,41.899798305,darkness,-87.668544532,12,no_indication_of_injury,2,30,no_defects,snow_or_slush,W AUGUSTA BLVD,no_controls,divided_-_w/median_(not_raised),snow,0,2016,52843
straight_and_level,1822,failing_to_yield_right-of-way,no_controls,0,6,sideswipe_same_direction,0,12,0,0,4,0,0,0,4,41.910674858,daylight,-87.65680614,12,no_indication_of_injury,2,30,no_defects,dry,W NORTH AVE,no_controls,divided_-_w/median_(not_raised),clear,0,2016,36216
straight_and_level,2032,unable_to_determine,no_controls,0,0,parked_motor_vehicle,0,11,0,0,1,0,0,0,1,41.970625209,daylight,-87.681818625,12,no_indication_of_injury,2,30,no_defects,snow_or_slush,N HOYNE AVE,no_controls,one-way,snow,0,2016,27233
straight_and_level,1433,following_too_closely,functioning_properly,0,3,rear_end,0,7,0,0,2,0,0,0,2,41.910739124,daylight,-87.667755542,12,no_indication_of_injury,2,30,no_defects,dry,W NORTH AVE,traffic_signal,not_divided,clear,0,2016,43581
straight_and_level,1433,failing_to_yield_right-of-way,functioning_properly,0,5,angle,0,23,0,0,2,0,0,0,4,41.907506046,"darkness,_lighted_road",-87.667750085,12,no_indication_of_injury,2,30,no_defects,dry,N ASHLAND AVE,stop_sign/flasher,divided_-_w/median_barrier,clear,0,2016,43084
straight_and_level,814,unable_to_determine,no_controls,0,2,angle,0,13,0,0,2,0,0,0,4,41.799343816,daylight,-87.743094453,12,no_indication_of_injury,2,15,no_defects,wet,S CICERO AVE,no_controls,divided_-_w/median_(not_raised),clear,0,2016,53657
straight_on_grade,1824,following_too_closely,functioning_properly,0,1,rear_end,0,17,0,0,2,0,0,1,1,41.902377695,"darkness,_lighted_road",-87.628163099,12,no_indication_of_injury,2,30,no_defects,dry,N RUSH ST,traffic_signal,one-way,clear,0,2016,31239
straight_and_level,813,failing_to_reduce_speed_to_avoid_crash,no_controls,0,0,rear_end,0,15,0,0,2,0,0,0,4,41.778652374,daylight,-87.732589629,12,no_indication_of_injury,2,30,no_defects,snow_or_slush,W 63RD ST,no_controls,divided_-_w/median_(not_raised),snow,0,2016,56570
straight_and_level,834,unable_to_determine,unknown,0,5,parked_motor_vehicle,0,16,0,0,1,0,0,0,2,41.747647449,daylight,-87.716240441,12,no_indication_of_injury,2,25,unknown,wet,W 80TH ST,delineators,not_divided,rain,0,2016,41469
straight_and_level,1834,following_too_closely,no_controls,0,6,rear_end,0,17,0,0,2,0,0,0,4,41.892602513,"darkness,_lighted_road",-87.626823266,12,no_indication_of_injury,2,30,no_defects,dry,E OHIO ST,no_controls,not_divided,clear,0,2016,37424
straight_and_level,1711,following_too_closely,no_controls,0,2,rear_end,0,8,0,0,2,0,0,0,2,41.990302465,daylight,-87.724097553,12,no_indication_of_injury,2,30,no_defects,dry,W PETERSON AVE,no_controls,not_divided,clear,0,2016,46565
straight_on_grade,1114,unable_to_determine,no_controls,0,2,fixed_object,0,13,0,0,1,0,0,0,1,41.887641712,daylight,-87.728674241,12,no_indication_of_injury,1,5,no_defects,dry,W KINZIE ST,no_controls,other,clear,0,2016,28105
straight_and_level,1221,unable_to_determine,no_controls,0,3,angle,0,13,0,0,1,0,2,0,2,41.889646181,daylight,-87.67509787,12,"reported,_not_evident",2,30,no_defects,wet,W HUBBARD ST,no_controls,divided_-_w/median_(not_raised),clear,0,2016,34619
straight_and_level,1131,disregarding_traffic_signals,functioning_properly,0,0,angle,1,3,0,0,2,0,1,1,2,41.870180332,"darkness,_lighted_road",-87.735127025,12,"reported,_not_evident",2,30,no_defects,snow_or_slush,W FIFTH AVE,traffic_signal,not_divided,snow,0,2016,27852
straight_and_level,1031,weather,functioning_properly,0,1,rear_end,0,7,0,0,2,0,0,0,1,41.838606342,daylight,-87.726679884,12,no_indication_of_injury,2,30,no_defects,ice,S KARLOV AVE,stop_sign/flasher,one-way,clear,0,2016,29549
straight_and_level,2013,unable_to_determine,unknown,0,5,rear_end,0,8,0,0,2,0,0,1,2,41.976412143,daylight,-87.660015082,12,no_indication_of_injury,2,30,unknown,unknown,N BROADWAY,traffic_signal,divided_-_w/median_(not_raised),clear,0,2016,38807
straight_and_level,1111,driving_skills/knowledge/experience,no_controls,0,6,sideswipe_same_direction,0,10,0,0,3,0,0,0,1,41.895297805,daylight,-87.734862764,12,no_indication_of_injury,2,25,unknown,unknown,N KOLIN AVE,no_controls,one-way,cloudy/overcast,0,2016,38669
straight_and_level,1932,failing_to_reduce_speed_to_avoid_crash,functioning_properly,0,2,rear_end,0,14,0,0,2,0,0,1,4,41.939607388,daylight,-87.668511878,12,no_indication_of_injury,2,30,no_defects,dry,N ASHLAND AVE,traffic_signal,not_divided,clear,0,2016,48098
straight_and_level,2221,driving_skills/knowledge/experience,no_controls,0,2,sideswipe_same_direction,0,17,0,0,2,0,0,0,4,41.735481629,darkness,-87.67788424,12,no_indication_of_injury,2,30,no_defects,wet,W 87TH ST,no_controls,divided_-_w/median_barrier,snow,0,2016,46618
straight_and_level,1234,unable_to_determine,no_controls,0,6,sideswipe_same_direction,0,12,0,0,3,0,0,0,4,41.852937031,daylight,-87.666175817,12,no_indication_of_injury,2,30,unknown,dry,S ASHLAND AVE,no_controls,divided_-_w/median_(not_raised),clear,0,2016,38093
straight_and_level,621,failing_to_reduce_speed_to_avoid_crash,no_controls,0,3,rear_end,1,16,0,0,3,0,0,0,4,41.757502237,"darkness,_lighted_road",-87.644365867,12,no_indication_of_injury,2,30,no_defects,wet,S HALSTED ST,no_controls,divided_-_w/median_(not_raised),clear,0,2016,28726
straight_and_level,1822,following_too_closely,functioning_properly,0,1,rear_end,0,14,0,0,2,0,0,0,2,41.904860832,daylight,-87.648098752,12,no_indication_of_injury,2,30,no_defects,dry,W SCOTT ST,stop_sign/flasher,divided_-_w/median_(not_raised),clear,0,2016,50964
straight_and_level,935,following_too_closely,functioning_properly,0,2,turning,1,14,0,0,2,0,0,0,4,41.794622829,daylight,-87.633063763,12,no_indication_of_injury,2,30,unknown,dry,W GARFIELD BLVD,no_controls,one-way,clear,0,2016,38623
straight_and_level,813,unable_to_determine,functioning_properly,0,6,rear_end,0,17,0,0,2,0,0,0,4,41.785706414,"darkness,_lighted_road",-87.741488348,12,no_indication_of_injury,2,30,no_defects,dry,S CICERO AVE,traffic_signal,divided_-_w/median_barrier,clear,0,2016,27906
straight_and_level,925,failing_to_yield_right-of-way,no_controls,0,5,turning,0,5,0,0,2,0,0,0,4,41.823340347,"darkness,_lighted_road",-87.646553847,12,no_indication_of_injury,2,30,no_defects,dry,W PERSHING RD,no_controls,divided_-_w/median_(not_raised),clear,0,2016,40382
straight_and_level,123,following_too_closely,functioning_properly,0,3,rear_end,0,8,0,0,2,0,0,1,2,41.875499909,daylight,-87.63075825,12,no_indication_of_injury,2,30,no_defects,dry,W CONGRESS PKWY,traffic_signal,divided_-_w/median_(not_raised),clear,0,2016,45391
straight_and_level,313,weather,functioning_properly,0,6,rear_end,1,10,0,0,2,0,0,0,2,41.783860424,daylight,-87.610820064,12,no_indication_of_injury,2,30,no_defects,wet,E 61ST ST,stop_sign/flasher,divided_-_w/median_(not_raised),rain,0,2016,41677
straight_and_level,2512,weather,no_controls,0,4,rear_end,0,6,0,0,3,0,0,0,4,41.923504402,"darkness,_lighted_road",-87.793301724,12,no_indication_of_injury,3,30,no_defects,ice,W GRAND AVE,no_controls,divided_-_w/median_(not_raised),cloudy/overcast,0,2016,49210
straight_and_level,2012,unable_to_determine,no_controls,0,1,parked_motor_vehicle,1,14,0,0,1,0,0,0,4,41.989020193,daylight,-87.670066249,12,no_indication_of_injury,2,35,no_defects,dry,N CLARK ST,no_controls,divided_-_w/median_barrier,clear,0,2016,44637
straight_and_level,614,unable_to_determine,no_controls,0,5,rear_end,0,13,0,0,2,0,0,0,4,41.744801102,daylight,-87.663446629,12,no_indication_of_injury,2,35,no_defects,dry,S ASHLAND AVE,no_controls,not_divided,clear,0,2016,53772
straight_and_level,1612,improper_backing,no_controls,0,6,rear_end,1,11,0,0,5,0,0,0,2,41.993597708,daylight,-87.806415855,12,no_indication_of_injury,2,35,no_defects,wet,W MYRTLE AVE,stop_sign/flasher,not_divided,clear,0,2016,45374
